STATION;VALID_FROM;VALID_TO;ISSUE_ID;ISSUE_RELEVANCY;ISSUE DESCRIPTION;TESTED;TESTER;INPUT1;INPUT2;STATUS;COMMENTS
HT.DRAG..HHZ;2015-03-24;2016-04-25;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 0.99 s)
HT.DRAG..HHE;2016-04-25;2017-09-28;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.DRAG..HHN;2016-04-25;2017-09-28;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.DRAG..HHZ;2016-04-25;2017-09-28;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.DRAG..HHE;2017-09-28;2021-11-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.DRAG..HHN;2017-09-28;2021-11-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.DRAG..HHZ;2017-09-28;2021-11-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.EVGI..HHE;2012-07-06;2014-07-10;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.EVGI..HHN;2012-07-06;2014-07-10;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.EVGI..HHZ;2012-07-06;2014-07-10;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.FLNA..HHE;2022-11-23;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 244.90 s, table: 120.00 s
HT.FLNA..HHN;2022-11-23;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 244.90 s, table: 120.00 s
HT.FLNA..HHZ;2022-11-23;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 244.90 s, table: 120.00 s
HT.KNT..HHN;2008-11-03;2015-11-05;4;5;metadata response failure;240523;LV:lv_codes;META::240521;;found:240523;'NoneType' object has no attribute 'value'
HT.KNT..HHE;2018-07-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 208.38 s, table: 100.00 s
HT.KNT..HHN;2018-07-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 208.38 s, table: 100.00 s
HT.KNT..HHZ;2018-07-15;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 208.38 s, table: 100.00 s
HT.NESN..HHE;2021-03-06;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NESN..HHN;2021-03-06;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NESN..HHZ;2021-03-06;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NYDR..HHE;2014-10-03;2016-04-01;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NYDR..HHN;2014-10-03;2016-04-01;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NYDR..HHZ;2014-10-03;2016-04-01;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NYDR..HHE;2016-04-01;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NYDR..HHN;2016-04-01;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.NYDR..HHZ;2016-04-01;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.SRS..HHE;2024-01-12;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 208.38 s, table: 100.00 s
HT.SRS..HHN;2024-01-12;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 208.38 s, table: 100.00 s
HT.SRS..HHZ;2024-01-12;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 208.38 s, table: 100.00 s
HT.THT1..BHE;2014-09-10;2020-10-16;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 1.01 s)
HT.THT1..BHN;2014-09-10;2020-10-16;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 1.01 s)
HT.THT1..BHZ;2014-09-10;2020-10-16;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 50.0 Hz, corner period: 1.01 s)
HT.TSLK..HHE;2012-10-10;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.TSLK..HHN;2012-10-10;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HT.TSLK..HHZ;2012-10-10;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.04 s)
HU.BEHE..SHZ;2005-07-03;2013-04-11;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.BEHE..SHN;2005-07-03;2013-04-11;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.BEHE..SHE;2005-07-03;2013-04-11;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.BEHE..SHZ;2013-04-11;2017-07-26;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.BEHE..SHN;2013-04-11;2017-07-26;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.BEHE..SHE;2013-04-11;2017-07-26;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.CSKK..HHZ;2009-01-01;2013-03-07;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.01 s)
HU.CSKK..HHN;2009-01-01;2013-03-07;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.01 s)
HU.CSKK..HHE;2009-01-01;2013-03-07;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.01 s)
HU.CSKK..BHZ;2009-01-01;2013-03-07;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 20.0 Hz, corner period: 1.01 s)
HU.CSKK..BHN;2009-01-01;2013-03-07;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 20.0 Hz, corner period: 1.01 s)
HU.CSKK..BHE;2009-01-01;2013-03-07;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 20.0 Hz, corner period: 1.01 s)
HU.CSKK..HHZ;2013-03-07;2016-01-29;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.01 s)
HU.CSKK..HHN;2013-03-07;2016-01-29;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.01 s)
HU.CSKK..HHE;2013-03-07;2016-01-29;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band H -> E (sr: 100.0 Hz, corner period: 1.01 s)
HU.CSKK..BHZ;2013-03-07;2016-01-29;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 20.0 Hz, corner period: 1.01 s)
HU.CSKK..BHN;2013-03-07;2016-01-29;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 20.0 Hz, corner period: 1.01 s)
HU.CSKK..BHE;2013-03-07;2016-01-29;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band B -> S (sr: 20.0 Hz, corner period: 1.01 s)
HU.PSZ..SHZ;1995-01-01;1999-12-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 40.0 Hz, corner period: 122.60 s)
HU.PSZ..SHE;1995-01-01;1999-12-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 40.0 Hz, corner period: 122.60 s)
HU.PSZ..SHN;1995-01-01;1999-12-06;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 40.0 Hz, corner period: 122.60 s)
HU.PSZ..SHZ;1999-12-06;2001-09-20;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 40.0 Hz, corner period: 122.60 s)
HU.PSZ..SHE;1999-12-06;2001-09-20;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 40.0 Hz, corner period: 122.60 s)
HU.PSZ..SHN;1999-12-06;2001-09-20;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 40.0 Hz, corner period: 122.60 s)
HU.PSZ..SHZ;2001-09-20;2002-06-20;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHE;2001-09-20;2002-06-20;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHN;2001-09-20;2002-06-20;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHZ;2002-06-20;2016-10-26;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHN;2002-06-20;2016-10-26;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHE;2002-06-20;2016-10-26;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHZ;2016-10-26;2017-07-05;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHN;2016-10-26;2017-07-05;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHE;2016-10-26;2017-07-05;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHZ;2017-07-05;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHN;2017-07-05;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.PSZ..SHE;2017-07-05;;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band S -> B (sr: 50.0 Hz, corner period: 122.60 s)
HU.TIH..HHZ;2022-05-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 61.37 s, table: 120.00 s
HU.TIH..HHN;2022-05-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 61.37 s, table: 120.00 s
HU.TIH..HHE;2022-05-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 61.37 s, table: 120.00 s
HU.TIH..BHZ;2022-05-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 61.37 s, table: 120.00 s
HU.TIH..BHN;2022-05-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 61.37 s, table: 120.00 s
HU.TIH..BHE;2022-05-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 61.37 s, table: 120.00 s
IV.AGST..EHE;2003-03-01;2004-05-24;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.AGST..EHN;2003-03-01;2004-05-24;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.AGST..EHZ;2003-03-01;2004-05-24;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band E -> S (sr: 50.0 Hz, corner period: 4.85 s)
IV.ALJA..BHE;2008-02-14;2008-02-26;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band B -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.ALJA..BHN;2008-02-14;2008-02-26;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band B -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.ALJA..BHZ;2008-02-14;2008-02-26;4.05;3;metadata - incorrect channel band due to sampling rate;240523;LV:lv_codes;META::240521;;found:240523;band B -> H (sr: 100.0 Hz, corner period: 40.52 s)
IV.ALJA..VHE;2008-02-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.ALJA..VHN;2008-02-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.ALJA..VHZ;2008-02-26;;4.07;2;metadata - corner confusion between real and tabled values;240523;LV:lv_codes;META::240521;;found:240523;corner period: real: 46.53 s, table: 40.00 s
IV.AOI..EHE;2004-06-29;2005-06-16;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band E -> B (sr: 50.0 Hz, corner period: 40.52 s)
IV.AOI..EHN;2004-06-29;2005-06-16;4.06;4;metadata - channel band confusion in broadband and short-period;240523;LV:lv_codes;META::240521;;found:240523;band E -> B (sr: 50.0 Hz, corner period: 40.52 s)
